,carat,depth,table,price,cut_encoded,color_encoded,clarity_encoded,carat_bins
7323,0.81,62.3,58.0,4209,3,6,4,"(0.72, 0.98]"
7324,1.01,62.1,59.0,4209,4,3,1,"(0.98, 1.24]"
7326,0.9,60.3,56.0,4209,3,5,2,"(0.72, 0.98]"
7328,0.6,62.5,55.0,4209,4,6,6,"(0.46, 0.72]"
7331,0.91,63.4,54.0,4209,2,3,4,"(0.72, 0.98]"
7333,0.9,61.0,60.0,4210,2,3,3,"(0.72, 0.98]"
7336,0.85,61.8,56.0,4211,2,6,3,"(0.72, 0.98]"
7343,1.18,61.8,58.0,4211,3,6,1,"(0.98, 1.24]"
7344,1.01,62.7,56.0,4212,2,1,2,"(0.98, 1.24]"
7349,0.96,62.1,57.0,4213,4,2,1,"(0.72, 0.98]"
7350,1.0,59.8,65.0,4213,1,5,2,"(0.98, 1.24]"
7351,1.0,58.1,63.0,4213,0,5,2,"(0.98, 1.24]"
7352,0.93,60.6,59.0,4214,2,6,1,"(0.72, 0.98]"
7353,0.93,62.6,57.0,4214,2,6,1,"(0.72, 0.98]"
7354,1.13,61.3,59.0,4214,3,0,2,"(0.98, 1.24]"
7356,1.12,63.0,61.0,4215,3,5,1,"(0.98, 1.24]"
7358,1.1,61.9,55.0,4217,2,0,1,"(0.98, 1.24]"
7362,1.0,57.8,58.0,4218,1,6,1,"(0.98, 1.24]"
7366,0.96,59.8,59.0,4218,2,4,1,"(0.72, 0.98]"
7367,0.93,61.5,57.0,4218,4,2,3,"(0.72, 0.98]"
7369,1.01,63.2,58.0,4221,1,4,1,"(0.98, 1.24]"
7370,1.01,63.3,57.0,4221,1,4,1,"(0.98, 1.24]"
7371,1.03,62.1,55.0,4221,4,0,2,"(0.98, 1.24]"
7372,0.71,61.6,56.0,4222,4,6,5,"(0.46, 0.72]"
7373,1.12,62.1,57.0,4222,4,3,1,"(0.98, 1.24]"
7376,0.76,62.3,57.0,4223,4,6,5,"(0.72, 0.98]"
7383,0.33,59.4,61.0,579,2,3,3,"(0.197, 0.46]"
7384,0.33,63.0,54.0,579,2,5,2,"(0.197, 0.46]"
7385,0.33,62.1,56.0,579,2,3,3,"(0.197, 0.46]"
7388,0.33,62.1,56.0,579,2,1,5,"(0.197, 0.46]"
7392,0.33,62.3,57.0,579,4,3,3,"(0.197, 0.46]"
7394,0.33,59.5,59.0,579,3,2,4,"(0.197, 0.46]"
7398,0.33,61.4,57.0,579,4,2,4,"(0.197, 0.46]"
7399,0.33,62.2,59.0,579,3,1,5,"(0.197, 0.46]"
7402,0.33,62.8,54.0,579,2,3,3,"(0.197, 0.46]"
7406,0.33,61.5,58.0,579,3,1,5,"(0.197, 0.46]"
7407,0.33,61.1,58.0,579,3,5,2,"(0.197, 0.46]"
7408,0.33,60.0,58.0,579,3,3,3,"(0.197, 0.46]"
7411,1.06,60.0,59.0,4224,2,4,1,"(0.98, 1.24]"
7419,1.11,62.0,57.0,4227,4,4,1,"(0.98, 1.24]"
7421,1.02,62.7,58.0,4227,3,1,2,"(0.98, 1.24]"
7422,0.71,62.8,59.0,4228,2,5,6,"(0.46, 0.72]"
7423,0.92,61.0,62.0,4228,2,2,4,"(0.72, 0.98]"
7427,0.86,60.6,56.0,4228,4,5,2,"(0.72, 0.98]"
7428,0.72,62.0,57.0,4228,4,4,7,"(0.46, 0.72]"
7431,0.76,61.3,57.0,4229,4,6,4,"(0.72, 0.98]"
7433,0.93,61.4,57.0,4229,3,5,2,"(0.72, 0.98]"
7434,0.8,62.9,59.0,4229,3,5,5,"(0.72, 0.98]"
7438,1.18,61.6,56.0,4229,4,5,0,"(0.98, 1.24]"
7441,0.71,62.3,55.0,4231,4,5,6,"(0.46, 0.72]"
7444,0.9,59.9,59.0,4232,3,4,2,"(0.72, 0.98]"
7450,1.14,62.8,58.0,4233,3,3,1,"(0.98, 1.24]"
7451,1.14,63.7,60.0,4233,1,3,1,"(0.98, 1.24]"
7458,0.9,62.4,58.0,4234,3,2,4,"(0.72, 0.98]"
7464,0.9,58.7,59.0,4234,3,4,3,"(0.72, 0.98]"
7465,0.9,62.0,56.0,4234,4,2,4,"(0.72, 0.98]"
7476,1.07,62.0,56.0,4235,4,0,2,"(0.98, 1.24]"
7482,1.06,61.1,62.0,4238,3,3,1,"(0.98, 1.24]"
7483,1.02,60.4,60.0,4238,3,4,1,"(0.98, 1.24]"
7485,1.02,63.0,58.0,4238,3,4,1,"(0.98, 1.24]"
7486,1.02,63.8,53.0,4238,1,4,1,"(0.98, 1.24]"
7488,1.06,62.5,55.0,4238,4,3,1,"(0.98, 1.24]"
7493,1.01,62.6,54.0,4239,4,1,3,"(0.98, 1.24]"
7498,0.7,61.7,57.0,4240,2,5,5,"(0.46, 0.72]"
7499,0.79,62.0,56.0,4240,4,5,4,"(0.72, 0.98]"
7500,0.91,62.1,57.0,4240,4,3,2,"(0.72, 0.98]"
7502,1.04,61.0,60.0,4240,3,5,1,"(0.98, 1.24]"
7507,1.02,60.3,59.0,4241,2,4,1,"(0.98, 1.24]"
7509,1.05,61.6,60.0,4241,2,3,1,"(0.98, 1.24]"
7510,0.9,60.8,56.0,4241,4,6,1,"(0.72, 0.98]"
7511,0.61,62.1,56.0,4241,4,6,6,"(0.46, 0.72]"
7512,1.01,60.2,59.0,4241,4,1,2,"(0.98, 1.24]"
7513,0.9,61.8,63.0,4241,1,4,2,"(0.72, 0.98]"
7514,0.91,59.5,58.0,4241,3,3,3,"(0.72, 0.98]"
7516,1.01,60.3,64.0,4242,1,2,2,"(0.98, 1.24]"
7523,1.01,59.9,59.0,4242,3,2,1,"(0.98, 1.24]"
7524,1.01,59.1,59.0,4242,3,3,1,"(0.98, 1.24]"
7529,1.01,59.9,59.0,4242,3,2,1,"(0.98, 1.24]"
7531,0.84,60.4,62.0,4243,3,4,5,"(0.72, 0.98]"
7533,0.76,62.0,56.0,4243,4,6,4,"(0.72, 0.98]"
7535,0.92,63.4,57.0,4243,1,3,3,"(0.72, 0.98]"
7536,0.7,62.7,54.0,4244,2,6,6,"(0.46, 0.72]"
7538,1.09,59.2,63.0,4244,2,6,1,"(0.98, 1.24]"
7545,0.9,60.4,59.0,4246,3,2,3,"(0.72, 0.98]"
7550,1.01,61.0,58.0,4249,2,3,1,"(0.98, 1.24]"
7552,0.92,62.6,55.0,4249,4,3,2,"(0.72, 0.98]"
7553,1.21,62.7,56.0,4249,4,2,2,"(0.98, 1.24]"
7556,1.15,62.5,58.0,4250,3,5,1,"(0.98, 1.24]"
7557,1.15,61.7,60.0,4250,2,5,1,"(0.98, 1.24]"
7560,1.1,61.9,56.0,4250,4,2,1,"(0.98, 1.24]"
7564,1.04,58.2,59.0,4252,2,6,1,"(0.98, 1.24]"
7565,1.02,63.4,54.0,4252,2,2,1,"(0.98, 1.24]"
7566,0.72,62.0,56.0,4252,4,4,6,"(0.46, 0.72]"
7569,0.73,62.2,56.0,4252,4,6,5,"(0.72, 0.98]"
7575,0.92,63.0,57.0,4254,2,5,2,"(0.72, 0.98]"
7577,1.0,62.9,56.0,4255,2,4,1,"(0.98, 1.24]"
7579,1.06,62.8,56.0,4255,2,1,2,"(0.98, 1.24]"
7583,1.02,61.4,56.0,4255,4,3,1,"(0.98, 1.24]"
7584,0.93,59.8,58.0,4256,2,4,2,"(0.72, 0.98]"
7585,1.13,62.6,60.0,4256,3,2,2,"(0.98, 1.24]"
7594,1.0,61.8,59.0,4256,3,3,2,"(0.98, 1.24]"
7596,0.91,62.3,57.0,4257,4,3,3,"(0.72, 0.98]"
7598,1.06,58.8,61.0,4257,1,5,1,"(0.98, 1.24]"
7603,0.92,61.4,54.6,4258,4,5,2,"(0.72, 0.98]"
7605,0.73,61.9,55.0,4258,4,6,4,"(0.72, 0.98]"
7607,0.84,60.4,55.0,4259,2,3,5,"(0.72, 0.98]"
7608,1.11,62.1,56.0,4259,4,0,2,"(0.98, 1.24]"
7609,1.17,62.5,57.0,4259,3,4,1,"(0.98, 1.24]"
7611,0.9,62.2,59.0,4259,3,5,2,"(0.72, 0.98]"
7613,1.01,60.8,61.0,4260,2,6,1,"(0.98, 1.24]"
7614,1.01,59.2,59.0,4260,3,3,2,"(0.98, 1.24]"
7616,1.01,57.6,62.0,4260,1,6,1,"(0.98, 1.24]"
7618,1.01,58.9,56.0,4260,2,6,1,"(0.98, 1.24]"
7619,1.01,61.8,57.0,4260,2,6,1,"(0.98, 1.24]"
7620,1.01,63.1,54.0,4260,1,6,1,"(0.98, 1.24]"
7621,1.0,61.2,57.0,4260,4,2,1,"(0.98, 1.24]"
7622,1.01,61.7,56.0,4260,4,3,1,"(0.98, 1.24]"
7623,0.9,62.5,55.0,4260,4,3,2,"(0.72, 0.98]"
7624,1.01,61.3,57.0,4262,2,0,4,"(0.98, 1.24]"
7626,0.8,61.6,57.0,4263,2,5,3,"(0.72, 0.98]"
7635,0.93,62.7,54.0,4265,4,2,4,"(0.72, 0.98]"
7637,1.06,60.4,59.0,4267,2,1,2,"(0.98, 1.24]"
7638,1.06,60.6,59.0,4267,4,2,1,"(0.98, 1.24]"
7642,1.03,62.3,57.0,4268,2,2,1,"(0.98, 1.24]"
7645,1.21,62.4,58.0,4268,3,0,3,"(0.98, 1.24]"
7646,1.03,62.3,56.0,4268,4,4,1,"(0.98, 1.24]"
7649,0.9,61.9,56.0,4269,2,3,3,"(0.72, 0.98]"
7652,0.9,62.6,57.0,4269,4,3,3,"(0.72, 0.98]"
7656,1.01,62.8,56.0,4269,4,3,1,"(0.98, 1.24]"
7658,1.21,63.7,55.0,4269,1,0,1,"(0.98, 1.24]"
7661,1.01,63.4,54.0,4270,2,4,1,"(0.98, 1.24]"
7662,0.81,61.8,55.0,4270,4,4,4,"(0.72, 0.98]"
7664,1.15,62.7,58.0,4270,3,3,1,"(0.98, 1.24]"
7667,0.83,61.3,56.0,4271,4,5,3,"(0.72, 0.98]"
7668,1.13,59.9,57.0,4271,3,1,1,"(0.98, 1.24]"
7670,1.11,62.4,55.0,4273,4,1,2,"(0.98, 1.24]"
7671,1.0,59.7,58.0,4273,2,2,1,"(0.98, 1.24]"
7675,1.02,61.4,55.0,4273,3,3,2,"(0.98, 1.24]"
7679,1.18,61.3,60.0,4274,3,0,1,"(0.98, 1.24]"
7680,1.0,61.8,57.0,4274,4,4,1,"(0.98, 1.24]"
7681,1.03,62.4,58.0,4274,3,2,2,"(0.98, 1.24]"
7682,0.92,62.3,58.0,4274,3,6,2,"(0.72, 0.98]"
7687,1.1,62.2,55.0,4275,4,0,2,"(0.98, 1.24]"
7688,1.01,62.7,54.0,4276,3,4,2,"(0.98, 1.24]"
7691,1.1,62.1,58.0,4276,2,2,2,"(0.98, 1.24]"
7692,1.08,60.5,60.0,4276,2,1,2,"(0.98, 1.24]"
7693,1.14,62.1,55.0,4276,4,1,1,"(0.98, 1.24]"
7694,1.07,62.1,56.0,4276,4,0,2,"(0.98, 1.24]"
7706,1.04,60.9,58.0,4277,3,3,1,"(0.98, 1.24]"
7707,1.04,62.9,58.0,4277,3,3,1,"(0.98, 1.24]"
7709,1.0,61.9,54.0,4278,4,0,3,"(0.98, 1.24]"
7711,0.33,62.5,55.0,579,4,5,2,"(0.197, 0.46]"
7714,0.33,61.9,57.0,579,4,5,2,"(0.197, 0.46]"
7715,0.32,61.5,55.0,580,4,3,3,"(0.197, 0.46]"
7719,0.26,62.3,56.0,580,4,4,4,"(0.197, 0.46]"
7720,0.26,60.9,57.0,580,4,4,4,"(0.197, 0.46]"
7721,0.26,60.1,60.0,580,3,5,4,"(0.197, 0.46]"
7724,0.26,61.8,55.0,580,4,5,4,"(0.197, 0.46]"
7725,0.26,61.9,58.0,580,3,5,4,"(0.197, 0.46]"
7728,0.32,59.3,58.0,580,3,5,3,"(0.197, 0.46]"
7730,0.3,62.0,59.0,581,2,2,5,"(0.197, 0.46]"
7740,0.97,61.3,57.0,4278,4,0,4,"(0.72, 0.98]"
7742,1.07,59.9,59.0,4278,3,3,1,"(0.98, 1.24]"
7743,1.24,60.8,57.0,4278,3,5,1,"(1.24, 1.5]"
7744,1.24,60.8,57.0,4278,3,5,1,"(1.24, 1.5]"
7748,0.61,62.1,56.0,4279,4,6,6,"(0.46, 0.72]"
7754,0.98,64.4,56.0,4281,0,3,2,"(0.98, 1.24]"
7755,1.05,58.9,66.0,4281,0,1,4,"(0.98, 1.24]"
7757,1.13,62.3,59.0,4282,2,4,1,"(0.98, 1.24]"
7759,1.03,61.6,57.0,4283,4,0,3,"(0.98, 1.24]"
7761,1.1,61.8,58.0,4283,2,0,1,"(0.98, 1.24]"
7765,1.07,60.5,59.0,4284,3,5,1,"(0.98, 1.24]"
7766,0.91,63.4,54.0,4284,1,3,4,"(0.72, 0.98]"
7769,0.81,62.3,58.0,4284,3,6,4,"(0.72, 0.98]"
7770,0.91,62.1,60.0,4284,2,5,2,"(0.72, 0.98]"
7771,1.02,60.9,58.0,4284,2,4,1,"(0.98, 1.24]"
7774,0.91,62.3,57.0,4284,4,5,2,"(0.72, 0.98]"
7777,1.02,62.7,55.0,4284,3,1,2,"(0.98, 1.24]"
7780,0.9,61.5,56.0,4284,4,4,2,"(0.72, 0.98]"
7781,1.02,60.9,59.0,4284,3,2,1,"(0.98, 1.24]"
7782,1.02,59.8,59.0,4284,3,2,1,"(0.98, 1.24]"
7784,1.02,60.0,60.0,4284,3,4,1,"(0.98, 1.24]"
7785,0.72,62.1,56.0,4285,4,5,5,"(0.46, 0.72]"
7787,1.02,58.7,63.0,4286,2,5,1,"(0.98, 1.24]"
7789,0.92,61.6,62.0,4287,3,3,3,"(0.72, 0.98]"
7794,1.04,62.0,57.0,4290,2,1,2,"(0.98, 1.24]"
7795,1.04,61.8,60.0,4290,3,1,2,"(0.98, 1.24]"
7799,1.12,62.7,56.0,4290,4,2,2,"(0.98, 1.24]"
7800,1.02,62.7,57.0,4291,4,3,1,"(0.98, 1.24]"
7803,1.02,61.6,61.0,4291,2,3,1,"(0.98, 1.24]"
7809,0.56,61.9,57.0,4293,4,6,7,"(0.46, 0.72]"
7810,0.91,60.6,58.0,4293,3,2,3,"(0.72, 0.98]"
7811,1.18,63.5,57.0,4294,2,0,1,"(0.98, 1.24]"
7812,1.13,62.3,59.0,4294,3,2,1,"(0.98, 1.24]"
7816,1.0,57.8,58.0,4295,1,6,1,"(0.98, 1.24]"
7822,1.0,60.3,58.0,4295,3,6,1,"(0.98, 1.24]"
7825,0.9,61.5,61.0,4296,1,3,3,"(0.72, 0.98]"
7833,1.01,63.2,58.0,4299,2,4,1,"(0.98, 1.24]"
7834,1.01,63.3,57.0,4299,2,4,1,"(0.98, 1.24]"
7835,1.01,61.5,57.0,4299,4,3,1,"(0.98, 1.24]"
7839,1.01,61.5,62.0,4302,1,4,1,"(0.98, 1.24]"
7842,1.02,59.7,58.0,4303,2,2,1,"(0.98, 1.24]"
7844,0.77,61.1,57.0,4304,2,4,6,"(0.72, 0.98]"
7846,0.8,62.9,59.0,4304,2,5,5,"(0.72, 0.98]"
7854,0.9,63.5,57.0,4304,2,6,2,"(0.72, 0.98]"
7876,0.9,62.4,58.0,4309,3,2,4,"(0.72, 0.98]"
7880,0.9,63.3,54.0,4309,2,3,3,"(0.72, 0.98]"
7882,0.9,62.4,54.0,4309,4,3,3,"(0.72, 0.98]"
7885,0.66,60.7,59.0,4311,2,6,5,"(0.46, 0.72]"
7886,1.0,61.9,59.0,4311,2,5,1,"(0.98, 1.24]"
7894,1.1,57.7,60.0,4312,1,1,2,"(0.98, 1.24]"
7902,1.0,61.4,56.0,4312,4,2,1,"(0.98, 1.24]"
7906,1.07,59.2,57.0,4314,4,2,1,"(0.98, 1.24]"
7907,0.81,62.0,57.0,4314,4,5,3,"(0.72, 0.98]"
7910,1.07,60.4,63.0,4314,2,5,2,"(0.98, 1.24]"
7917,1.09,60.3,57.0,4315,4,1,1,"(0.98, 1.24]"
7920,0.91,59.5,58.0,4316,2,3,3,"(0.72, 0.98]"
7921,1.0,61.7,55.0,4316,2,2,1,"(0.98, 1.24]"
7927,0.91,61.6,55.0,4317,4,1,3,"(0.72, 0.98]"
7928,0.93,61.7,55.0,4317,4,2,2,"(0.72, 0.98]"
7930,0.84,60.4,62.0,4318,2,4,5,"(0.72, 0.98]"
7931,1.08,60.7,60.0,4318,3,3,1,"(0.98, 1.24]"
7939,1.05,61.6,60.0,4318,3,3,1,"(0.98, 1.24]"
7940,1.02,60.3,59.0,4318,3,4,1,"(0.98, 1.24]"
7941,0.84,59.7,59.0,4318,3,5,4,"(0.72, 0.98]"
7944,1.0,61.8,58.0,4319,3,3,1,"(0.98, 1.24]"
7945,1.02,60.7,57.0,4319,4,2,1,"(0.98, 1.24]"
7952,1.01,60.3,64.0,4320,1,2,2,"(0.98, 1.24]"
7954,1.45,64.8,67.0,4320,0,4,0,"(1.24, 1.5]"
7955,1.07,62.9,59.0,4321,2,3,1,"(0.98, 1.24]"
7956,0.9,60.4,59.0,4321,3,2,3,"(0.72, 0.98]"
7957,1.0,59.8,58.0,4321,2,5,1,"(0.98, 1.24]"
7958,1.0,59.6,59.0,4321,2,5,1,"(0.98, 1.24]"
7964,1.09,59.2,63.0,4322,2,6,1,"(0.98, 1.24]"
7968,0.7,61.4,57.0,4323,4,6,4,"(0.46, 0.72]"
7970,1.04,60.3,57.0,4323,4,2,1,"(0.98, 1.24]"
7974,1.17,59.6,60.0,4324,3,4,1,"(0.98, 1.24]"
7976,0.9,60.7,57.0,4324,4,4,2,"(0.72, 0.98]"
7979,0.68,61.3,57.0,4325,4,6,6,"(0.46, 0.72]"
7980,0.84,61.8,56.0,4325,4,3,4,"(0.72, 0.98]"
7982,1.03,61.1,57.0,4325,4,2,1,"(0.98, 1.24]"
7983,0.92,60.5,57.0,4325,4,2,2,"(0.72, 0.98]"
7985,1.03,58.6,61.0,4326,2,2,2,"(0.98, 1.24]"
7989,1.16,62.2,58.0,4326,3,0,2,"(0.98, 1.24]"
7990,1.16,62.1,58.0,4326,3,1,1,"(0.98, 1.24]"
7995,0.82,62.4,54.0,4327,4,6,3,"(0.72, 0.98]"
7997,1.01,62.7,58.0,4327,3,3,1,"(0.98, 1.24]"
7998,1.01,60.5,58.0,4327,3,3,1,"(0.98, 1.24]"
7999,1.01,61.9,59.0,4327,3,3,1,"(0.98, 1.24]"
8001,1.01,60.1,59.0,4327,3,3,1,"(0.98, 1.24]"
8002,1.01,60.5,58.0,4327,4,3,1,"(0.98, 1.24]"
8005,1.01,61.0,58.0,4327,3,3,1,"(0.98, 1.24]"
8010,1.15,62.5,58.0,4328,3,5,1,"(0.98, 1.24]"
8011,1.15,61.7,60.0,4328,3,5,1,"(0.98, 1.24]"
8012,1.03,57.6,58.0,4328,0,1,4,"(0.98, 1.24]"
8016,1.19,63.4,56.8,4329,2,0,1,"(0.98, 1.24]"
8017,1.04,58.2,59.0,4330,3,6,1,"(0.98, 1.24]"
8020,1.05,61.2,57.0,4331,4,2,1,"(0.98, 1.24]"
8022,1.19,61.9,58.0,4332,3,2,1,"(0.98, 1.24]"
8027,1.06,62.8,56.0,4333,4,1,2,"(0.98, 1.24]"
8028,1.08,62.2,57.0,4333,4,2,2,"(0.98, 1.24]"
8030,1.0,62.9,56.0,4333,3,4,1,"(0.98, 1.24]"
8039,1.01,62.5,57.0,4336,4,1,1,"(0.98, 1.24]"
8041,0.39,61.4,57.0,581,4,0,3,"(0.197, 0.46]"
8042,0.39,62.7,54.0,581,2,3,1,"(0.197, 0.46]"
8043,0.38,60.5,58.0,581,3,1,2,"(0.197, 0.46]"
8045,0.25,61.7,56.0,582,4,3,6,"(0.197, 0.46]"
8046,0.25,62.6,55.0,582,4,3,6,"(0.197, 0.46]"
8047,0.25,62.6,56.0,582,4,3,6,"(0.197, 0.46]"
8049,0.25,61.1,57.0,582,4,3,7,"(0.197, 0.46]"
8051,0.23,61.4,56.0,583,2,4,5,"(0.197, 0.46]"
8054,0.23,61.8,57.0,583,2,4,6,"(0.197, 0.46]"
8061,0.27,61.9,54.0,583,4,4,3,"(0.197, 0.46]"
8063,0.37,61.3,55.0,583,4,4,2,"(0.197, 0.46]"
8064,0.37,61.1,60.0,583,3,0,3,"(0.197, 0.46]"
8068,0.31,63.5,55.0,583,1,4,3,"(0.197, 0.46]"
8069,0.31,61.6,56.0,583,4,4,3,"(0.197, 0.46]"
8073,0.91,62.0,56.0,4337,4,2,2,"(0.72, 0.98]"
8075,1.01,63.1,54.0,4338,2,6,1,"(0.98, 1.24]"
8077,1.01,60.8,61.0,4338,3,6,1,"(0.98, 1.24]"
8078,1.01,57.6,62.0,4338,1,6,1,"(0.98, 1.24]"
8079,1.01,59.2,59.0,4338,3,3,2,"(0.98, 1.24]"
8080,1.23,58.0,61.0,4338,3,0,3,"(0.98, 1.24]"
8082,1.01,61.8,57.0,4338,3,6,1,"(0.98, 1.24]"
8086,0.72,60.8,58.0,4339,2,5,6,"(0.46, 0.72]"
8087,1.01,63.4,55.0,4339,1,4,2,"(0.98, 1.24]"
8091,1.25,60.1,60.0,4340,3,1,1,"(1.24, 1.5]"
8092,1.25,61.1,58.0,4340,3,3,1,"(1.24, 1.5]"
8093,1.02,62.6,57.0,4341,2,2,1,"(0.98, 1.24]"
8094,0.7,62.4,55.0,4341,4,4,6,"(0.46, 0.72]"
8096,0.95,60.1,61.0,4341,3,6,1,"(0.72, 0.98]"
8097,1.08,62.1,56.0,4344,4,2,1,"(0.98, 1.24]"
8098,1.04,61.7,57.0,4344,4,1,2,"(0.98, 1.24]"
8104,1.15,62.3,55.0,4347,3,0,2,"(0.98, 1.24]"
8105,1.15,62.6,57.0,4347,3,1,1,"(0.98, 1.24]"
8110,1.01,58.1,60.0,4348,3,2,3,"(0.98, 1.24]"
8111,1.09,60.9,57.0,4349,2,2,1,"(0.98, 1.24]"
8112,1.13,59.4,58.0,4350,3,2,1,"(0.98, 1.24]"
8113,0.92,62.3,58.0,4350,3,6,2,"(0.72, 0.98]"
8117,0.9,61.6,56.0,4351,4,6,2,"(0.72, 0.98]"
8121,1.18,62.2,58.0,4353,2,0,1,"(0.98, 1.24]"
8124,0.9,64.8,54.0,4353,1,5,4,"(0.72, 0.98]"
8126,1.1,62.1,58.0,4354,3,2,2,"(0.98, 1.24]"
8127,1.05,60.4,57.0,4354,3,4,1,"(0.98, 1.24]"
8131,1.01,62.5,60.0,4355,3,5,1,"(0.98, 1.24]"
8132,1.01,61.8,56.0,4355,2,5,1,"(0.98, 1.24]"
8136,1.01,63.3,58.0,4355,1,5,1,"(0.98, 1.24]"
8137,1.01,63.4,56.0,4355,2,4,1,"(0.98, 1.24]"
8138,1.01,62.3,58.0,4355,3,1,2,"(0.98, 1.24]"
8140,0.9,60.3,61.0,4355,3,2,5,"(0.72, 0.98]"
8142,1.08,60.5,60.0,4355,3,1,2,"(0.98, 1.24]"
8148,1.01,61.9,58.0,4355,3,1,2,"(0.98, 1.24]"
8152,1.01,61.7,56.0,4357,4,2,1,"(0.98, 1.24]"
8154,0.91,60.8,56.0,4357,3,3,3,"(0.72, 0.98]"
8157,0.91,61.0,57.0,4360,4,3,1,"(0.72, 0.98]"
8158,1.13,62.3,59.0,4360,3,4,1,"(0.98, 1.24]"
8161,1.09,62.0,54.0,4361,4,0,3,"(0.98, 1.24]"
8163,1.03,61.6,59.0,4362,3,1,2,"(0.98, 1.24]"
8166,0.72,61.0,56.0,4362,4,4,6,"(0.46, 0.72]"
8167,0.8,62.2,56.0,4362,4,4,4,"(0.72, 0.98]"
8168,0.9,61.1,62.0,4362,1,6,2,"(0.72, 0.98]"
8169,1.07,60.5,59.0,4362,3,5,1,"(0.98, 1.24]"
8170,0.71,61.0,56.0,4363,2,6,5,"(0.46, 0.72]"
8172,1.05,61.7,60.0,4363,3,4,1,"(0.98, 1.24]"
8174,0.85,61.6,57.0,4363,4,5,2,"(0.72, 0.98]"
8175,1.05,62.8,55.0,4363,3,4,1,"(0.98, 1.24]"
8176,1.05,62.3,56.0,4363,3,4,1,"(0.98, 1.24]"
8177,1.04,62.4,54.0,4364,2,4,1,"(0.98, 1.24]"
8180,0.84,60.6,57.0,4365,3,6,4,"(0.72, 0.98]"
8181,1.07,61.7,58.0,4366,3,4,1,"(0.98, 1.24]"
8183,1.02,62.0,55.0,4366,4,3,1,"(0.98, 1.24]"
8188,1.04,61.8,55.0,4368,4,2,1,"(0.98, 1.24]"
8189,1.04,60.4,59.0,4368,3,2,2,"(0.98, 1.24]"
8190,1.2,61.1,57.0,4368,4,2,1,"(0.98, 1.24]"
8192,1.04,62.0,57.0,4368,3,1,2,"(0.98, 1.24]"
8193,1.04,61.8,60.0,4368,3,1,2,"(0.98, 1.24]"
8194,1.04,61.5,59.0,4368,3,2,1,"(0.98, 1.24]"
8196,1.3,60.7,59.0,4368,3,2,1,"(1.24, 1.5]"
8203,0.51,60.7,66.0,4368,0,4,5,"(0.46, 0.72]"
8206,0.7,62.0,53.4,4369,4,6,5,"(0.46, 0.72]"
8207,0.9,62.5,53.0,4369,4,2,3,"(0.72, 0.98]"
8211,0.9,63.1,57.0,4370,1,4,3,"(0.72, 0.98]"
8215,1.02,62.7,57.0,4370,4,3,1,"(0.98, 1.24]"
8217,1.13,61.9,56.0,4371,4,0,1,"(0.98, 1.24]"
8219,1.09,62.3,59.0,4372,2,0,3,"(0.98, 1.24]"
8220,1.06,62.8,57.0,4372,2,2,1,"(0.98, 1.24]"
8224,1.06,62.4,58.0,4372,3,4,1,"(0.98, 1.24]"
8225,1.0,61.2,57.0,4372,4,4,1,"(0.98, 1.24]"
8226,1.0,61.3,56.0,4372,4,4,1,"(0.98, 1.24]"
8227,1.0,61.6,59.0,4372,3,1,3,"(0.98, 1.24]"
8230,0.73,61.3,56.0,4372,4,6,5,"(0.72, 0.98]"
8231,0.84,61.4,56.0,4372,4,3,4,"(0.72, 0.98]"
8233,1.12,61.1,59.0,4373,3,1,2,"(0.98, 1.24]"
8235,1.02,60.0,57.0,4373,2,4,1,"(0.98, 1.24]"
8236,0.85,61.8,55.0,4373,4,3,4,"(0.72, 0.98]"
8239,1.03,62.2,56.0,4374,2,3,1,"(0.98, 1.24]"
8240,1.07,61.9,55.0,4374,4,4,1,"(0.98, 1.24]"
8241,0.93,62.2,55.0,4374,4,5,2,"(0.72, 0.98]"
8243,1.07,61.7,57.0,4374,4,5,1,"(0.98, 1.24]"
8245,1.04,60.7,57.0,4375,4,3,1,"(0.98, 1.24]"
8246,1.04,61.4,57.0,4375,4,3,1,"(0.98, 1.24]"
8253,1.11,61.9,57.0,4377,4,1,1,"(0.98, 1.24]"
8254,0.76,61.7,56.0,4377,4,6,4,"(0.72, 0.98]"
8256,0.83,62.0,54.9,4378,4,6,3,"(0.72, 0.98]"
8260,0.9,61.4,58.0,4379,2,4,2,"(0.72, 0.98]"
8261,0.71,61.7,56.0,4380,4,6,4,"(0.46, 0.72]"
8262,1.02,61.9,58.0,4381,3,3,2,"(0.98, 1.24]"
8264,0.9,63.5,57.0,4381,1,6,2,"(0.72, 0.98]"
8275,1.02,60.0,62.0,4381,3,6,1,"(0.98, 1.24]"
8282,1.03,62.5,54.0,4382,4,2,1,"(0.98, 1.24]"
8283,0.9,62.2,63.0,4382,1,6,1,"(0.72, 0.98]"
8285,1.0,62.2,55.0,4383,2,4,1,"(0.98, 1.24]"
8288,0.74,61.9,55.0,4383,4,4,7,"(0.72, 0.98]"
8291,1.03,61.1,57.0,4384,4,2,1,"(0.98, 1.24]"
8294,0.9,59.1,62.0,4385,3,5,2,"(0.72, 0.98]"
8297,0.9,61.6,57.0,4385,3,5,2,"(0.72, 0.98]"
8299,0.9,61.8,60.0,4386,3,3,3,"(0.72, 0.98]"
8305,0.93,58.3,60.0,4387,3,2,3,"(0.72, 0.98]"
